year,importer,exporter,dist,gdp_importer,gdp_exporter
2019,AGO,PER,9843,69309104.81,228323495
2019,AGO,PHL,12162,69309104.81,376823278.6
2019,AGO,PLW,13582,69309104.81,274200
2019,AGO,PNG,14542,69309104.81,24751344.56
2019,AGO,POL,6807,69309104.81,597280564.7
2019,AGO,PRI,9215,69309104.81,104914600
2019,AGO,PRT,5752,69309104.81,239986922.6
2019,AGO,PRY,7680,69309104.81,37925338.33
2019,AGO,PSE,5005,69309104.81,17133500
2019,AGO,PYF,16537,69309104.81,600805548
2019,AGO,QAT,5602,69309104.81,175837551
2019,AGO,ROU,6040,69309104.81,249881592.3
2019,AGO,RUS,7506,69309104.81,1693113904
2019,AGO,RWA,2013,69309104.81,103563275
2019,AGO,SAU,5192,69309104.81,803616264.8
2019,AGO,SDN,3436,69309104.81,323380797
2019,AGO,SEN,4271,69309104.81,23398811.42
2019,AGO,SGP,10108,69309104.81,375472731.3
2019,AGO,SLB,15823,69309104.81,157009329
2019,AGO,SLE,3504,69309104.81,4076578.543
2019,AGO,SLV,11580,69309104.81,26896660
2019,AGO,SMR,5844,69309104.81,1616231.696
2019,AGO,SOM,3760,69309104.81,6476674.592
2019,AGO,SRB,5986,69309104.81,51514222.38
2019,AGO,STP,1245,69309104.81,427425.04
2019,AGO,SUR,7762,69309104.81,3984483.762
2019,AGO,SVK,6324,69309104.81,105284375.6
2019,AGO,SVN,6080,69309104.81,54178877.61
2019,AGO,SWE,7569,69309104.81,533879529
2019,AGO,SWZ,2704,69309104.81,4466066.557
2019,AGO,SYC,4688,69309104.81,1684228.529
2019,AGO,TCA,9796,69309104.81,1197415
2019,AGO,TCD,2325,69309104.81,11314951.34
2019,AGO,TGO,2126,69309104.81,722039548
2019,AGO,THA,9958,69309104.81,544081056
2019,AGO,TJK,7777,69309104.81,8300784.857
2019,AGO,TKM,6985,69309104.81,45231428.57
2019,AGO,TLS,12289,69309104.81,2047931.7
2019,AGO,TON,16564,69309104.81,512350.059
2019,AGO,TTO,8555,69309104.81,23886216.4
2019,AGO,TUN,5064,69309104.81,41772900.76
2019,AGO,TUR,5750,69309104.81,761004425.6
2019,AGO,TUV,17546,69309104.81,5422349
2019,AGO,TWN,12260,69309104.81,610872000
2019,AGO,TZA,2879,69309104.81,61136873.69
2019,AGO,UGA,2372,69309104.81,35353060.63
2019,AGO,UKR,6778,69309104.81,153882982
2019,AGO,URY,7577,69309104.81,61231149.88
2019,AGO,USA,10415,69309104.81,21372572437
2019,AGO,UZB,7961,69309104.81,59907674.03
2019,AGO,VCT,8581,69309104.81,910149.699
2019,AGO,VNM,10570,69309104.81,330391329.5
2019,AGO,VUT,16001,69309104.81,93652668
2019,AGO,WSM,17438,69309104.81,85200705
2019,AGO,YEM,4339,69309104.81,218876142
2019,AGO,ZAF,2478,69309104.81,387934574
2019,AGO,ZMB,1791,69309104.81,23308667.78
2019,AGO,ZWE,2169,69309104.81,19284289.74
2019,ALB,ABW,9090,15401830.75,3310055.866
2019,ALB,AFG,4345,15401830.75,18799450.74
2019,ALB,AGO,5595,15401830.75,69309104.81
2019,ALB,AND,1521,15401830.75,3155149.348
2019,ALB,ARE,3718,15401830.75,417215559.5
2019,ALB,ARG,11592,15401830.75,452818426
2019,ALB,ARM,2082,15401830.75,13619291.36
2019,ALB,ASM,16840,15401830.75,648000
2019,ALB,ATG,8088,15401830.75,1687533.333
2019,ALB,AUS,15708,15401830.75,1391952510
2019,ALB,AUT,811,15401830.75,445011872.7
2019,ALB,AZE,2525,15401830.75,481742359
2019,ALB,BDI,5045,15401830.75,258126826
2019,ALB,BEL,1591,15401830.75,535376258
2019,ALB,BEN,4234,15401830.75,14391686.63
2019,ALB,BFA,3824,15401830.75,16178162.03
2019,ALB,BGD,6727,15401830.75,351238438.5
2019,ALB,BGR,328,15401830.75,689154164
2019,ALB,BHR,3280,15401830.75,38653318.09
2019,ALB,BHS,8774,15401830.75,13192800
2019,ALB,BIH,305,15401830.75,202013238
2019,ALB,BLR,1512,15401830.75,644096479
2019,ALB,BLZ,10232,15401830.75,194525036
2019,ALB,BMU,7314,15401830.75,7423465
2019,ALB,BOL,11039,15401830.75,40895322.85
2019,ALB,BRA,9920,15401830.75,1873288159
2019,ALB,BRB,8183,15401830.75,5304164.323
2019,ALB,BRN,10079,15401830.75,13469422.96
2019,ALB,BTN,6428,15401830.75,2535657.069
2019,ALB,BWA,7332,15401830.75,16695925.03
2019,ALB,CAF,4097,15401830.75,2221301.401
2019,ALB,CAN,7619,15401830.75,1742015045
2019,ALB,CHE,1122,15401830.75,731767398
2019,ALB,CHL,12403,15401830.75,278584733
2019,ALB,CHN,8660,15401830.75,14279937501
2019,ALB,CIV,4638,15401830.75,58539424.93
2019,ALB,CMR,4232,15401830.75,39670977.33
2019,ALB,COD,5076,15401830.75,51775830.73
2019,ALB,COG,5070,15401830.75,12750338.74
2019,ALB,COL,10001,15401830.75,323109543.3
2019,ALB,COM,6345,15401830.75,1195019.559
2019,ALB,CPV,5087,15401830.75,1981845.741
2019,ALB,CRI,10426,15401830.75,64417670.08
2019,ALB,CUB,9300,15401830.75,103428000
2019,ALB,CUW,9029,15401830.75,2995185.487
2019,ALB,CYM,9509,15401830.75,5943589.096
2019,ALB,CYP,1367,15401830.75,25758357.78
2019,ALB,CZE,1060,15401830.75,252498032
2019,ALB,DEU,1336,15401830.75,3888326789
2019,ALB,DJI,4005,15401830.75,3088853.639
2019,ALB,DMA,8176,15401830.75,611537.037
2019,ALB,DNK,1681,15401830.75,347561349
2019,ALB,DOM,8654,15401830.75,88941299.73
2019,ALB,DZA,1536,15401830.75,171767403.7
2019,ALB,ECU,10982,15401830.75,108108009
2019,ALB,EGY,1621,15401830.75,303080865.6
2019,ALB,ESP,1979,15401830.75,1393046093
2019,ALB,EST,2043,15401830.75,31045591.75
2019,ALB,ETH,4035,15401830.75,95912590.63
2019,ALB,FIN,2125,15401830.75,268508200
2019,ALB,FJI,16734,15401830.75,5496264.766
2019,ALB,FRA,1604,15401830.75,2728870247
2019,ALB,FRO,2903,15401830.75,3268839.776
2019,ALB,FSM,13192,15401830.75,412479.413
2019,ALB,GAB,4652,15401830.75,16874405.84
2019,ALB,GBR,1895,15401830.75,2878673912
2019,ALB,GEO,2081,15401830.75,174704366
2019,ALB,GHA,4386,15401830.75,68337537.82
2019,ALB,GIN,4812,15401830.75,13442861.44
2019,ALB,GMB,4691,15401830.75,18136088
2019,ALB,GNB,4747,15401830.75,1439638.443
2019,ALB,GNQ,4486,15401830.75,113641341
2019,ALB,GRC,504,15401830.75,205144152.8
2019,ALB,GRD,8435,15401830.75,121348585
2019,ALB,GRL,5098,15401830.75,2994332.324
2019,ALB,GTM,10571,15401830.75,77020015
2019,ALB,GUM,11727,15401830.75,6364000
2019,ALB,GUY,8510,15401830.75,517376092
2019,ALB,HKG,8757,15401830.75,363052489
2019,ALB,HND,10357,15401830.75,25089976.95
2019,ALB,HRV,587,15401830.75,62246206.34
2019,ALB,HTI,8847,15401830.75,14785839.38
2019,ALB,HUN,688,15401830.75,163526491.4
2019,ALB,IDN,10216,15401830.75,1119099868
2019,ALB,IND,5325,15401830.75,2831552223
2019,ALB,IRL,2359,15401830.75,399122063.5
2019,ALB,IRN,2810,15401830.75,291362916.3
2019,ALB,IRQ,2342,15401830.75,233636097.8
2019,ALB,ISL,3676,15401830.75,24857740.45
2019,ALB,ISR,1681,15401830.75,397934597
2019,ALB,ITA,615,15401830.75,2011285743
2019,ALB,JAM,9244,15401830.75,15830768.55
2019,ALB,JOR,1773,15401830.75,44502895.92
2019,ALB,JPN,9510,15401830.75,5123318152
2019,ALB,KAZ,4620,15401830.75,181667190
2019,ALB,KEN,5022,15401830.75,100379713.7
2019,ALB,KGZ,4452,15401830.75,8871026.074
2019,ALB,KHM,8765,15401830.75,27089389.79
2019,ALB,KIR,14564,15401830.75,177935.349
2019,ALB,KNA,8148,15401830.75,1164877.852
2019,ALB,KOR,8569,15401830.75,1651422932
2019,ALB,KWT,2865,15401830.75,136196760
2019,ALB,LAO,8121,15401830.75,18740559.55
2019,ALB,LBN,1606,15401830.75,516059593
2019,ALB,LBR,4925,15401830.75,3319596.5
2019,ALB,LBY,1107,15401830.75,69252306.37
2019,ALB,LCA,8234,15401830.75,2118791.548
2019,ALB,LIE,1045,15401830.75,6427248.943
2019,ALB,LKA,7019,15401830.75,83902574.44
2019,ALB,LSO,7861,15401830.75,2451257.579
2019,ALB,LTU,1539,15401830.75,54697379.02
2019,ALB,LUX,1408,15401830.75,70195715.5
2019,ALB,LVA,1764,15401830.75,34308783.83
2019,ALB,MAC,8712,15401830.75,55204758.07
2019,ALB,MAR,2562,15401830.75,119870439
2019,ALB,MCO,1052,15401830.75,7383745.662
2019,ALB,MDA,958,15401830.75,11971345
2019,ALB,MDG,7257,15401830.75,14191911.51
2019,ALB,MDV,6731,15401830.75,5607762.625
2019,ALB,MEX,10812,15401830.75,1269404277
2019,ALB,MHL,13914,15401830.75,239462
2019,ALB,MKD,154,15401830.75,12606338.45
2019,ALB,MLI,4172,15401830.75,17280250.81
2019,ALB,MLT,759,15401830.75,15719500.92
2019,ALB,MMR,7666,15401830.75,68697759.36
2019,ALB,MNE,132,15401830.75,554220151
2019,ALB,MNG,6573,15401830.75,14206359.01
2019,ALB,MNP,11647,15401830.75,1182000
2019,ALB,MOZ,7563,15401830.75,15390031.04
2019,ALB,MRT,4267,15401830.75,788965584
2019,ALB,MUS,7840,15401830.75,14045808.84
2019,ALB,MWI,6288,15401830.75,11025370.77
2019,ALB,MYS,9102,15401830.75,365276379.5
2019,ALB,NAM,7078,15401830.75,12543203.41
2019,ALB,NCL,16256,15401830.75,9438130.987
2019,ALB,NER,3529,15401830.75,129164556
2019,ALB,NGA,4193,15401830.75,448120428.9
2019,ALB,NIC,10431,15401830.75,12596636.04
2019,ALB,NLD,1668,15401830.75,910194347.6
2019,ALB,NOR,2160,15401830.75,404941363.6
2019,ALB,NPL,6056,15401830.75,34186191
2019,ALB,NRU,14413,15401830.75,118724.074
2019,ALB,NZL,17808,15401830.75,213434571.4
2019,ALB,OMN,4094,15401830.75,880608586
2019,ALB,PAK,4704,15401830.75,320909489
2019,ALB,PAN,10127,15401830.75,66984427
2019,ALB,PER,11455,15401830.75,228323495
2019,ALB,PHL,9856,15401830.75,376823278.6
2019,ALB,PLW,11473,15401830.75,274200
2019,ALB,PNG,13784,15401830.75,24751344.56
2019,ALB,POL,1215,15401830.75,597280564.7
2019,ALB,PRI,8345,15401830.75,104914600
2019,ALB,PRT,2477,15401830.75,239986922.6
2019,ALB,PRY,10855,15401830.75,37925338.33
2019,ALB,PSE,1702,15401830.75,17133500
2019,ALB,PYF,17181,15401830.75,600805548
2019,ALB,QAT,3410,15401830.75,175837551
2019,ALB,ROU,618,15401830.75,249881592.3
2019,ALB,RUS,2062,15401830.75,1693113904
2019,ALB,RWA,4903,15401830.75,103563275
2019,ALB,SAU,3096,15401830.75,803616264.8
2019,ALB,SDN,3108,15401830.75,323380797
2019,ALB,SEN,4646,15401830.75,23398811.42
2019,ALB,SGP,9418,15401830.75,375472731.3
2019,ALB,SLB,14750,15401830.75,157009329
2019,ALB,SLE,4881,15401830.75,4076578.543
2019,ALB,SLV,10540,15401830.75,26896660
2019,ALB,SMR,670,15401830.75,1616231.696
2019,ALB,SOM,5048,15401830.75,6476674.592
2019,ALB,SRB,391,15401830.75,51514222.38
2019,ALB,STP,4727,15401830.75,427425.04
2019,ALB,SUR,8329,15401830.75,3984483.762
2019,ALB,SVK,788,15401830.75,105284375.6
2019,ALB,SVN,677,15401830.75,54178877.61
2019,ALB,SWE,2006,15401830.75,533879529
2019,ALB,SWZ,7579,15401830.75,4466066.557
2019,ALB,SYC,6243,15401830.75,1684228.529
2019,ALB,TCA,8544,15401830.75,1197415
2019,ALB,TCD,3271,15401830.75,11314951.34
2019,ALB,TGO,4314,15401830.75,722039548
2019,ALB,THA,8245,15401830.75,544081056
2019,ALB,TJK,4141,15401830.75,8300784.857
2019,ALB,TKM,3304,15401830.75,45231428.57
2019,ALB,TLS,11950,15401830.75,2047931.7
2019,ALB,TON,17363,15401830.75,512350.059
2019,ALB,TTO,8514,15401830.75,23886216.4
2019,ALB,TUN,973,15401830.75,41772900.76
2019,ALB,TUR,767,15401830.75,761004425.6
2019,ALB,TUV,15846,15401830.75,5422349
2019,ALB,TWN,9118,15401830.75,610872000
2019,ALB,TZA,5689,15401830.75,61136873.69
2019,ALB,UGA,4721,15401830.75,35353060.63
2019,ALB,UKR,1308,15401830.75,153882982
2019,ALB,URY,11454,15401830.75,61231149.88
2019,ALB,USA,7454,15401830.75,21372572437
2019,ALB,UZB,4079,15401830.75,59907674.03
2019,ALB,VCT,8313,15401830.75,910149.699
2019,ALB,VNM,8969,15401830.75,330391329.5
2019,ALB,VUT,16037,15401830.75,93652668
2019,ALB,WSM,16759,15401830.75,85200705
2019,ALB,YEM,3715,15401830.75,218876142
2019,ALB,ZAF,7524,15401830.75,387934574
2019,ALB,ZMB,6342,15401830.75,23308667.78
2019,ALB,ZWE,6651,15401830.75,19284289.74
2019,AND,ABW,7570,3155149.348,3310055.866
2019,AND,AFG,5810,3155149.348,18799450.74
2019,AND,AGO,5809,3155149.348,69309104.81
2019,AND,ALB,1521,3155149.348,15401830.75
2019,AND,ARE,5232,3155149.348,417215559.5
2019,AND,ARG,10492,3155149.348,452818426
2019,AND,ARM,3569,3155149.348,13619291.36
2019,AND,ASM,16788,3155149.348,648000
2019,AND,ATG,6570,3155149.348,1687533.333
2019,AND,AUS,17216,3155149.348,1391952510
2019,AND,AUT,1322,3155149.348,445011872.7
2019,AND,AZE,3994,3155149.348,481742359
2019,AND,BDI,5805,3155149.348,258126826
2019,AND,BEL,952,3155149.348,535376258
2019,AND,BEN,3996,3155149.348,14391686.63
2019,AND,BFA,3354,3155149.348,16178162.03
2019,AND,BGD,8182,3155149.348,351238438.5
2019,AND,BGR,1784,3155149.348,689154164
2019,AND,BHR,4784,3155149.348,38653318.09
2019,AND,BHS,7293,3155149.348,13192800
2019,AND,BIH,1374,3155149.348,202013238
2019,AND,BLR,2293,3155149.348,644096479
2019,AND,BLZ,8758,3155149.348,194525036
2019,AND,BMU,5829,3155149.348,7423465
2019,AND,BOL,9654,3155149.348,40895322.85
2019,AND,BRA,8827,3155149.348,1873288159
2019,AND,BRB,6678,3155149.348,5304164.323
2019,AND,BRN,11521,3155149.348,13469422.96
2019,AND,BTN,7860,3155149.348,2535657.069
2019,AND,BWA,7847,3155149.348,16695925.03
2019,AND,CAF,4550,3155149.348,2221301.401
2019,AND,CAN,6308,3155149.348,1742015045
2019,AND,CHE,770,3155149.348,731767398
2019,AND,CHL,11168,3155149.348,278584733
2019,AND,CHN,9802,3155149.348,14279937501
2019,AND,CIV,4153,3155149.348,58539424.93
2019,AND,CMR,4394,3155149.348,39670977.33
2019,AND,COD,5371,3155149.348,51775830.73
2019,AND,COG,5363,3155149.348,12750338.74
2019,AND,COL,8486,3155149.348,323109543.3
2019,AND,COM,7357,3155149.348,1195019.559
2019,AND,CPV,3884,3155149.348,1981845.741
2019,AND,CRI,8913,3155149.348,64417670.08
2019,AND,CUB,7829,3155149.348,103428000
2019,AND,CUW,7510,3155149.348,2995185.487
2019,AND,CYM,8016,3155149.348,5943589.096
2019,AND,CYP,2864,3155149.348,25758357.78
2019,AND,CZE,1300,3155149.348,252498032
2019,AND,DEU,1425,3155149.348,3888326789
2019,AND,DJI,5280,3155149.348,3088853.639
2019,AND,DMA,6662,3155149.348,611537.037
2019,AND,DNK,1667,3155149.348,347561349
2019,AND,DOM,7135,3155149.348,88941299.73
2019,AND,DZA,652,3155149.348,171767403.7
2019,AND,ECU,9470,3155149.348,108108009
2019,AND,EGY,2986,3155149.348,303080865.6
2019,AND,ESP,494,3155149.348,1393046093
2019,AND,EST,2466,3155149.348,31045591.75
2019,AND,ETH,5189,3155149.348,95912590.63
2019,AND,FIN,2526,3155149.348,268508200
2019,AND,FJI,17287,3155149.348,5496264.766
2019,AND,FRA,708,3155149.348,2728870247
2019,AND,FRO,2238,3155149.348,3268839.776
2019,AND,FSM,14044,3155149.348,412479.413
2019,AND,GAB,4732,3155149.348,16874405.84
2019,AND,GBR,1008,3155149.348,2878673912
2019,AND,GEO,3544,3155149.348,174704366
2019,AND,GHA,3981,3155149.348,68337537.82
2019,AND,GIN,3938,3155149.348,13442861.44
2019,AND,GMB,3666,3155149.348,18136088
2019,AND,GNB,3779,3155149.348,1439638.443
2019,AND,GNQ,4576,3155149.348,113641341
2019,AND,GRC,1952,3155149.348,205144152.8
2019,AND,GRD,6928,3155149.348,121348585
2019,AND,GRL,4106,3155149.348,2994332.324
2019,AND,GTM,9092,3155149.348,77020015
2019,AND,GUM,12763,3155149.348,6364000
2019,AND,GUY,7037,3155149.348,517376092
2019,AND,HKG,10068,3155149.348,363052489
2019,AND,HND,8863,3155149.348,25089976.95
2019,AND,HRV,1211,3155149.348,62246206.34
2019,AND,HTI,7331,3155149.348,14785839.38
2019,AND,HUN,1484,3155149.348,163526491.4
2019,AND,IDN,11731,3155149.348,1119099868
2019,AND,IND,6803,3155149.348,2831552223
2019,AND,IRL,1335,3155149.348,399122063.5
2019,AND,IRN,4319,3155149.348,291362916.3
2019,AND,IRQ,3861,3155149.348,233636097.8
2019,AND,ISL,2832,3155149.348,24857740.45
2019,AND,ISR,3143,3155149.348,397934597
2019,AND,ITA,907,3155149.348,2011285743
2019,AND,JAM,7735,3155149.348,15830768.55
2019,AND,JOR,3244,3155149.348,44502895.92
2019,AND,JPN,10362,3155149.348,5123318152
2019,AND,KAZ,5936,3155149.348,181667190
2019,AND,KEN,6003,3155149.348,100379713.7
2019,AND,KGZ,5786,3155149.348,8871026.074
2019,AND,KHM,10223,3155149.348,27089389.79
2019,AND,KIR,15075,3155149.348,177935.349
2019,AND,KNA,6629,3155149.348,1164877.852
2019,AND,KOR,9565,3155149.348,1651422932
2019,AND,KWT,4377,3155149.348,136196760
2019,AND,LAO,9552,3155149.348,18740559.55
2019,AND,LBN,3101,3155149.348,516059593
2019,AND,LBR,4191,3155149.348,3319596.5
2019,AND,LBY,1481,3155149.348,69252306.37
2019,AND,LCA,6723,3155149.348,2118791.548
2019,AND,LIE,815,3155149.348,6427248.943
2019,AND,LKA,8536,3155149.348,83902574.44
2019,AND,LSO,8386,3155149.348,2451257.579
2019,AND,LTU,2197,3155149.348,54697379.02
2019,AND,LUX,866,3155149.348,70195715.5
2019,AND,LVA,2267,3155149.348,34308783.83
2019,AND,MAC,10029,3155149.348,55204758.07
2019,AND,MAR,1272,3155149.348,119870439
2019,AND,MCO,499,3155149.348,7383745.662
2019,AND,MDA,2209,3155149.348,11971345
2019,AND,MDG,8277,3155149.348,14191911.51
2019,AND,MDV,8224,3155149.348,5607762.625
2019,AND,MEX,9409,3155149.348,1269404277
2019,AND,MHL,14417,3155149.348,239462
2019,AND,MKD,1640,3155149.348,12606338.45
2019,AND,MLI,3435,3155149.348,17280250.81
2019,AND,MLT,1338,3155149.348,15719500.92
2019,AND,MMR,9136,3155149.348,68697759.36
2019,AND,MNE,1456,3155149.348,554220151
2019,AND,MNG,7610,3155149.348,14206359.01
2019,AND,MNP,12646,3155149.348,1182000
2019,AND,MOZ,8220,3155149.348,15390031.04
2019,AND,MRT,3174,3155149.348,788965584
2019,AND,MUS,9003,3155149.348,14045808.84
2019,AND,MWI,7070,3155149.348,11025370.77
2019,AND,MYS,10607,3155149.348,365276379.5
2019,AND,NAM,7379,3155149.348,12543203.41
2019,AND,NCL,17366,3155149.348,9438130.987
2019,AND,NER,3214,3155149.348,129164556
2019,AND,NGA,3999,3155149.348,448120428.9
2019,AND,NIC,8928,3155149.348,12596636.04
2019,AND,NLD,1126,3155149.348,910194347.6
2019,AND,NOR,2036,3155149.348,404941363.6
2019,AND,NPL,7507,3155149.348,34186191
2019,AND,NRU,15133,3155149.348,118724.074
2019,AND,NZL,19160,3155149.348,213434571.4
2019,AND,OMN,5609,3155149.348,880608586
2019,AND,PAK,6222,3155149.348,320909489
2019,AND,PAN,8607,3155149.348,66984427
2019,AND,PER,9988,3155149.348,228323495
2019,AND,PHL,11179,3155149.348,376823278.6
2019,AND,PLW,12721,3155149.348,274200
2019,AND,PNG,15055,3155149.348,24751344.56
2019,AND,POL,1817,3155149.348,597280564.7
2019,AND,PRI,6825,3155149.348,104914600
2019,AND,PRT,995,3155149.348,239986922.6
2019,AND,PRY,9651,3155149.348,37925338.33
2019,AND,PSE,3150,3155149.348,17133500
2019,AND,PYF,16123,3155149.348,600805548
2019,AND,QAT,4912,3155149.348,175837551
2019,AND,ROU,1993,3155149.348,249881592.3
2019,AND,RUS,2971,3155149.348,1693113904
2019,AND,RWA,5697,3155149.348,103563275
2019,AND,SAU,4569,3155149.348,803616264.8
2019,AND,SDN,4204,3155149.348,323380797
2019,AND,SEN,3579,3155149.348,23398811.42
2019,AND,SGP,10923,3155149.348,375472731.3
2019,AND,SLB,15784,3155149.348,157009329
2019,AND,SLE,4037,3155149.348,4076578.543
2019,AND,SLV,9052,3155149.348,26896660
2019,AND,SMR,901,3155149.348,1616231.696
2019,AND,SOM,6247,3155149.348,6476674.592
2019,AND,SRB,1546,3155149.348,51514222.38
2019,AND,STP,4700,3155149.348,427425.04
2019,AND,SUR,6876,3155149.348,3984483.762
2019,AND,SVK,1370,3155149.348,105284375.6
2019,AND,SVN,1107,3155149.348,54178877.61
2019,AND,SWE,2190,3155149.348,533879529
2019,AND,SWZ,8204,3155149.348,4466066.557
2019,AND,SYC,7527,3155149.348,1684228.529
2019,AND,TCA,7033,3155149.348,1197415
2019,AND,TCD,3614,3155149.348,11314951.34
2019,AND,TGO,4029,3155149.348,722039548
2019,AND,THA,9713,3155149.348,544081056
2019,AND,TJK,5565,3155149.348,8300784.857
2019,AND,TKM,4775,3155149.348,45231428.57
2019,AND,TLS,13413,3155149.348,2047931.7
2019,AND,TON,17615,3155149.348,512350.059
2019,AND,TTO,7012,3155149.348,23886216.4
2019,AND,TUN,973,3155149.348,41772900.76
2019,AND,TUR,2277,3155149.348,761004425.6
2019,AND,TUV,16231,3155149.348,5422349
2019,AND,TWN,10331,3155149.348,610872000
2019,AND,TZA,6667,3155149.348,61136873.69
2019,AND,UGA,5610,3155149.348,35353060.63
2019,AND,UKR,2376,3155149.348,153882982
2019,AND,URY,10382,3155149.348,61231149.88
2019,AND,USA,6078,3155149.348,21372572437
2019,AND,UZB,5464,3155149.348,59907674.03
2019,AND,VCT,6804,3155149.348,910149.699
2019,AND,VNM,10422,3155149.348,330391329.5
2019,AND,VUT,16990,3155149.348,93652668
2019,AND,WSM,16762,3155149.348,85200705
2019,AND,YEM,5055,3155149.348,218876142
2019,AND,ZAF,8080,3155149.348,387934574
2019,AND,ZMB,6974,3155149.348,23308667.78
2019,AND,ZWE,7335,3155149.348,19284289.74
2019,ARE,ABW,12771,417215559.5,3310055.866
2019,ARE,AFG,1684,417215559.5,18799450.74
2019,ARE,AGO,5919,417215559.5,69309104.81
2019,ARE,ALB,3718,417215559.5,15401830.75
2019,ARE,AND,5232,417215559.5,3155149.348
2019,ARE,ARG,13655,417215559.5,452818426
2019,ARE,ARM,1935,417215559.5,13619291.36
2019,ARE,ASM,15083,417215559.5,648000
2019,ARE,ATG,11758,417215559.5,1687533.333
2019,ARE,AUS,12044,417215559.5,1391952510
2019,ARE,AUT,4239,417215559.5,445011872.7
2019,ARE,AZE,1749,417215559.5,481742359
2019,ARE,BDI,4231,417215559.5,258126826
2019,ARE,BEL,5156,417215559.5,535376258
2019,ARE,BEN,5997,417215559.5,14391686.63
2019,ARE,BFA,6116,417215559.5,16178162.03
2019,ARE,BGD,3552,417215559.5,351238438.5
2019,ARE,BGR,3498,417215559.5,689154164
2019,ARE,BHR,486,417215559.5,38653318.09
2019,ARE,BHS,12470,417215559.5,13192800
2019,ARE,BIH,3921,417215559.5,202013238
2019,ARE,BLR,3921,417215559.5,644096479
2019,ARE,BLZ,13910,417215559.5,194525036
2019,ARE,BMU,11019,417215559.5,7423465
2019,ARE,BOL,14110,417215559.5,40895322.85
2019,ARE,BRA,12233,417215559.5,1873288159
2019,ARE,BRB,11795,417215559.5,5304164.323
2019,ARE,BRN,6734,417215559.5,13469422.96
2019,ARE,BTN,3424,417215559.5,2535657.069
2019,ARE,BWA,6367,417215559.5,16695925.03
2019,ARE,CAF,4556,417215559.5,2221301.401
2019,ARE,CAN,11085,417215559.5,1742015045
2019,ARE,CHE,4768,417215559.5,731767398
2019,ARE,CHL,14760,417215559.5,278584733
2019,ARE,CHN,6430,417215559.5,14279937501
2019,ARE,CIV,6684,417215559.5,58539424.93
2019,ARE,CMR,5244,417215559.5,39670977.33
2019,ARE,COD,5422,417215559.5,51775830.73
2019,ARE,COG,5420,417215559.5,12750338.74
2019,ARE,COL,13639,417215559.5,323109543.3
2019,ARE,COM,4294,417215559.5,1195019.559
2019,ARE,CPV,8215,417215559.5,1981845.741
2019,ARE,CRI,14144,417215559.5,64417670.08
2019,ARE,CUB,12981,417215559.5,103428000
2019,ARE,CUW,12701,417215559.5,2995185.487
2019,ARE,CYM,13215,417215559.5,5943589.096
2019,ARE,CYP,2372,417215559.5,25758357.78
2019,ARE,CZE,4451,417215559.5,252498032
2019,ARE,DEU,4624,417215559.5,3888326789
2019,ARE,DJI,1984,417215559.5,3088853.639
2019,ARE,DMA,11827,417215559.5,611537.037
2019,ARE,DNK,4825,417215559.5,347561349
2019,ARE,DOM,12365,417215559.5,88941299.73
2019,ARE,DZA,5086,417215559.5,171767403.7
2019,ARE,ECU,14592,417215559.5,108108009
2019,ARE,EGY,2428,417215559.5,303080865.6
2019,ARE,ESP,5665,417215559.5,1393046093
2019,ARE,EST,4472,417215559.5,31045591.75
2019,ARE,ETH,2512,417215559.5,95912590.63
2019,ARE,FIN,4522,417215559.5,268508200
2019,ARE,FJI,14135,417215559.5,5496264.766
2019,ARE,FRA,5251,417215559.5,2728870247
2019,ARE,FRO,6106,417215559.5,3268839.776
2019,ARE,FSM,10968,417215559.5,412479.413
2019,ARE,GAB,5642,417215559.5,16874405.84
2019,ARE,GBR,5477,417215559.5,2878673912
2019,ARE,GEO,2062,417215559.5,174704366
2019,ARE,GHA,6380,417215559.5,68337537.82
